"","areaName","LAD17CD","date","newCasesBySpecimenDate","RGN11NM","CTRY11NM","add","eng"
"29422","Norwich","E07000148",2020-05-01,5,"East of England","England",5,"Norwich"
"29423","Norwich","E07000148",2020-04-30,5,"East of England","England",5,"Norwich"
"29424","Norwich","E07000148",2020-04-29,7,"East of England","England",7,"Norwich"
"29425","Norwich","E07000148",2020-04-28,11,"East of England","England",11,"Norwich"
"29426","Norwich","E07000148",2020-04-27,17,"East of England","England",17,"Norwich"
"29427","Norwich","E07000148",2020-04-26,3,"East of England","England",3,"Norwich"
"29428","Norwich","E07000148",2020-04-25,8,"East of England","England",8,"Norwich"
"29429","Norwich","E07000148",2020-04-24,7,"East of England","England",7,"Norwich"
"29430","Norwich","E07000148",2020-04-23,5,"East of England","England",5,"Norwich"
"29431","Norwich","E07000148",2020-04-22,8,"East of England","England",8,"Norwich"
"29432","Norwich","E07000148",2020-04-21,3,"East of England","England",3,"Norwich"
"29433","Norwich","E07000148",2020-04-20,4,"East of England","England",4,"Norwich"
"29434","Norwich","E07000148",2020-04-19,3,"East of England","England",3,"Norwich"
"29435","Norwich","E07000148",2020-04-18,2,"East of England","England",2,"Norwich"
"29436","Norwich","E07000148",2020-04-17,5,"East of England","England",5,"Norwich"
"29437","Norwich","E07000148",2020-04-16,3,"East of England","England",3,"Norwich"
"29438","Norwich","E07000148",2020-04-15,3,"East of England","England",3,"Norwich"
"29439","Norwich","E07000148",2020-04-14,3,"East of England","England",3,"Norwich"
"29440","Norwich","E07000148",2020-04-13,3,"East of England","England",3,"Norwich"
"29441","Norwich","E07000148",2020-04-12,2,"East of England","England",2,"Norwich"
"29442","Norwich","E07000148",2020-04-11,3,"East of England","England",3,"Norwich"
"29443","Norwich","E07000148",2020-04-10,10,"East of England","England",10,"Norwich"
"29444","Norwich","E07000148",2020-04-09,5,"East of England","England",5,"Norwich"
"29445","Norwich","E07000148",2020-04-08,12,"East of England","England",12,"Norwich"
"29446","Norwich","E07000148",2020-04-07,7,"East of England","England",7,"Norwich"
"29447","Norwich","E07000148",2020-04-06,0,"East of England","England",0,"Norwich"
"29448","Norwich","E07000148",2020-04-05,5,"East of England","England",5,"Norwich"
"29449","Norwich","E07000148",2020-04-04,5,"East of England","England",5,"Norwich"
"29450","Norwich","E07000148",2020-04-03,6,"East of England","England",6,"Norwich"
"29451","Norwich","E07000148",2020-04-02,8,"East of England","England",8,"Norwich"
"29452","Norwich","E07000148",2020-04-01,3,"East of England","England",3,"Norwich"
"29453","Norwich","E07000148",2020-03-31,2,"East of England","England",2,"Norwich"
"29454","Norwich","E07000148",2020-03-30,2,"East of England","England",2,"Norwich"
"29455","Norwich","E07000148",2020-03-29,2,"East of England","England",2,"Norwich"
"29456","Norwich","E07000148",2020-03-28,1,"East of England","England",1,"Norwich"
"29457","Norwich","E07000148",2020-03-27,1,"East of England","England",1,"Norwich"
"29458","Norwich","E07000148",2020-03-26,0,"East of England","England",0,"Norwich"
"29459","Norwich","E07000148",2020-03-25,0,"East of England","England",0,"Norwich"
"29460","Norwich","E07000148",2020-03-24,1,"East of England","England",1,"Norwich"
"29461","Norwich","E07000148",2020-03-23,1,"East of England","England",1,"Norwich"
"29462","Norwich","E07000148",2020-03-22,1,"East of England","England",1,"Norwich"
"29463","Norwich","E07000148",2020-03-21,1,"East of England","England",1,"Norwich"
"29464","Norwich","E07000148",2020-03-20,0,"East of England","England",0,"Norwich"
"29465","Norwich","E07000148",2020-03-19,0,"East of England","England",0,"Norwich"
"29466","Norwich","E07000148",2020-03-18,2,"East of England","England",2,"Norwich"
"29467","Norwich","E07000148",2020-03-17,1,"East of England","England",1,"Norwich"
"29468","Norwich","E07000148",2020-03-16,0,"East of England","England",0,"Norwich"
"29469","Norwich","E07000148",2020-03-15,0,"East of England","England",0,"Norwich"
"29470","Norwich","E07000148",2020-03-14,0,"East of England","England",0,"Norwich"
"29471","Norwich","E07000148",2020-03-13,1,"East of England","England",1,"Norwich"
"29472","Norwich","E07000148",2020-03-12,1,"East of England","England",1,"Norwich"
"29473","Nottingham","E06000018",2020-08-15,5,"East Midlands","England",5,"Nottingham"
"29474","Nottingham","E06000018",2020-08-14,4,"East Midlands","England",4,"Nottingham"
"29475","Nottingham","E06000018",2020-08-13,5,"East Midlands","England",5,"Nottingham"
"29476","Nottingham","E06000018",2020-08-12,7,"East Midlands","England",7,"Nottingham"
"29477","Nottingham","E06000018",2020-08-11,5,"East Midlands","England",5,"Nottingham"
"29478","Nottingham","E06000018",2020-08-10,3,"East Midlands","England",3,"Nottingham"
"29479","Nottingham","E06000018",2020-08-09,3,"East Midlands","England",3,"Nottingham"
"29480","Nottingham","E06000018",2020-08-08,2,"East Midlands","England",2,"Nottingham"
"29481","Nottingham","E06000018",2020-08-07,1,"East Midlands","England",1,"Nottingham"
"29482","Nottingham","E06000018",2020-08-06,2,"East Midlands","England",2,"Nottingham"
"29483","Nottingham","E06000018",2020-08-05,5,"East Midlands","England",5,"Nottingham"
"29484","Nottingham","E06000018",2020-08-04,2,"East Midlands","England",2,"Nottingham"
"29485","Nottingham","E06000018",2020-08-03,4,"East Midlands","England",4,"Nottingham"
"29486","Nottingham","E06000018",2020-08-02,5,"East Midlands","England",5,"Nottingham"
"29487","Nottingham","E06000018",2020-08-01,0,"East Midlands","England",0,"Nottingham"
"29488","Nottingham","E06000018",2020-07-31,5,"East Midlands","England",5,"Nottingham"
"29489","Nottingham","E06000018",2020-07-30,3,"East Midlands","England",3,"Nottingham"
"29490","Nottingham","E06000018",2020-07-29,1,"East Midlands","England",1,"Nottingham"
"29491","Nottingham","E06000018",2020-07-28,10,"East Midlands","England",10,"Nottingham"
"29492","Nottingham","E06000018",2020-07-27,5,"East Midlands","England",5,"Nottingham"
"29493","Nottingham","E06000018",2020-07-26,1,"East Midlands","England",1,"Nottingham"
"29494","Nottingham","E06000018",2020-07-25,3,"East Midlands","England",3,"Nottingham"
"29495","Nottingham","E06000018",2020-07-24,2,"East Midlands","England",2,"Nottingham"
"29496","Nottingham","E06000018",2020-07-23,0,"East Midlands","England",0,"Nottingham"
"29497","Nottingham","E06000018",2020-07-22,1,"East Midlands","England",1,"Nottingham"
"29498","Nottingham","E06000018",2020-07-21,2,"East Midlands","England",2,"Nottingham"
"29499","Nottingham","E06000018",2020-07-20,1,"East Midlands","England",1,"Nottingham"
"29500","Nottingham","E06000018",2020-07-19,4,"East Midlands","England",4,"Nottingham"
"29501","Nottingham","E06000018",2020-07-18,1,"East Midlands","England",1,"Nottingham"
"29502","Nottingham","E06000018",2020-07-17,2,"East Midlands","England",2,"Nottingham"
"29503","Nottingham","E06000018",2020-07-16,1,"East Midlands","England",1,"Nottingham"
"29504","Nottingham","E06000018",2020-07-15,3,"East Midlands","England",3,"Nottingham"
"29505","Nottingham","E06000018",2020-07-14,3,"East Midlands","England",3,"Nottingham"
"29506","Nottingham","E06000018",2020-07-13,2,"East Midlands","England",2,"Nottingham"
"29507","Nottingham","E06000018",2020-07-12,0,"East Midlands","England",0,"Nottingham"
"29508","Nottingham","E06000018",2020-07-11,2,"East Midlands","England",2,"Nottingham"
"29509","Nottingham","E06000018",2020-07-10,0,"East Midlands","England",0,"Nottingham"
"29510","Nottingham","E06000018",2020-07-09,0,"East Midlands","England",0,"Nottingham"
"29511","Nottingham","E06000018",2020-07-08,1,"East Midlands","England",1,"Nottingham"
"29512","Nottingham","E06000018",2020-07-07,4,"East Midlands","England",4,"Nottingham"
"29513","Nottingham","E06000018",2020-07-06,0,"East Midlands","England",0,"Nottingham"
"29514","Nottingham","E06000018",2020-07-05,2,"East Midlands","England",2,"Nottingham"
"29515","Nottingham","E06000018",2020-07-04,6,"East Midlands","England",6,"Nottingham"
"29516","Nottingham","E06000018",2020-07-03,2,"East Midlands","England",2,"Nottingham"
"29517","Nottingham","E06000018",2020-07-02,2,"East Midlands","England",2,"Nottingham"
"29518","Nottingham","E06000018",2020-07-01,2,"East Midlands","England",2,"Nottingham"
"29519","Nottingham","E06000018",2020-06-30,2,"East Midlands","England",2,"Nottingham"
"29520","Nottingham","E06000018",2020-06-29,2,"East Midlands","England",2,"Nottingham"
"29521","Nottingham","E06000018",2020-06-28,2,"East Midlands","England",2,"Nottingham"
"29522","Nottingham","E06000018",2020-06-27,2,"East Midlands","England",2,"Nottingham"
"29523","Nottingham","E06000018",2020-06-26,4,"East Midlands","England",4,"Nottingham"
"29524","Nottingham","E06000018",2020-06-25,8,"East Midlands","England",8,"Nottingham"
"29525","Nottingham","E06000018",2020-06-24,3,"East Midlands","England",3,"Nottingham"
"29526","Nottingham","E06000018",2020-06-23,4,"East Midlands","England",4,"Nottingham"
"29527","Nottingham","E06000018",2020-06-22,5,"East Midlands","England",5,"Nottingham"
"29528","Nottingham","E06000018",2020-06-21,1,"East Midlands","England",1,"Nottingham"
"29529","Nottingham","E06000018",2020-06-20,1,"East Midlands","England",1,"Nottingham"
"29530","Nottingham","E06000018",2020-06-19,8,"East Midlands","England",8,"Nottingham"
"29531","Nottingham","E06000018",2020-06-18,4,"East Midlands","England",4,"Nottingham"
"29532","Nottingham","E06000018",2020-06-17,6,"East Midlands","England",6,"Nottingham"
"29533","Nottingham","E06000018",2020-06-16,6,"East Midlands","England",6,"Nottingham"
"29534","Nottingham","E06000018",2020-06-15,9,"East Midlands","England",9,"Nottingham"
"29535","Nottingham","E06000018",2020-06-14,2,"East Midlands","England",2,"Nottingham"
"29536","Nottingham","E06000018",2020-06-13,1,"East Midlands","England",1,"Nottingham"
"29537","Nottingham","E06000018",2020-06-12,7,"East Midlands","England",7,"Nottingham"
"29538","Nottingham","E06000018",2020-06-11,8,"East Midlands","England",8,"Nottingham"
"29539","Nottingham","E06000018",2020-06-10,11,"East Midlands","England",11,"Nottingham"
"29540","Nottingham","E06000018",2020-06-09,7,"East Midlands","England",7,"Nottingham"
"29541","Nottingham","E06000018",2020-06-08,5,"East Midlands","England",5,"Nottingham"
"29542","Nottingham","E06000018",2020-06-07,6,"East Midlands","England",6,"Nottingham"
"29543","Nottingham","E06000018",2020-06-06,6,"East Midlands","England",6,"Nottingham"
"29544","Nottingham","E06000018",2020-06-05,11,"East Midlands","England",11,"Nottingham"
"29545","Nottingham","E06000018",2020-06-04,10,"East Midlands","England",10,"Nottingham"
"29546","Nottingham","E06000018",2020-06-03,1,"East Midlands","England",1,"Nottingham"
"29547","Nottingham","E06000018",2020-06-02,19,"East Midlands","England",19,"Nottingham"
"29548","Nottingham","E06000018",2020-06-01,9,"East Midlands","England",9,"Nottingham"
"29549","Nottingham","E06000018",2020-05-31,5,"East Midlands","England",5,"Nottingham"
"29550","Nottingham","E06000018",2020-05-30,9,"East Midlands","England",9,"Nottingham"
"29551","Nottingham","E06000018",2020-05-29,11,"East Midlands","England",11,"Nottingham"
"29552","Nottingham","E06000018",2020-05-28,10,"East Midlands","England",10,"Nottingham"
"29553","Nottingham","E06000018",2020-05-27,3,"East Midlands","England",3,"Nottingham"
"29554","Nottingham","E06000018",2020-05-26,6,"East Midlands","England",6,"Nottingham"
"29555","Nottingham","E06000018",2020-05-25,11,"East Midlands","England",11,"Nottingham"
"29556","Nottingham","E06000018",2020-05-24,9,"East Midlands","England",9,"Nottingham"
"29557","Nottingham","E06000018",2020-05-23,5,"East Midlands","England",5,"Nottingham"
"29558","Nottingham","E06000018",2020-05-22,8,"East Midlands","England",8,"Nottingham"
"29559","Nottingham","E06000018",2020-05-21,8,"East Midlands","England",8,"Nottingham"
"29560","Nottingham","E06000018",2020-05-20,12,"East Midlands","England",12,"Nottingham"
"29561","Nottingham","E06000018",2020-05-19,12,"East Midlands","England",12,"Nottingham"
"29562","Nottingham","E06000018",2020-05-18,8,"East Midlands","England",8,"Nottingham"
"29563","Nottingham","E06000018",2020-05-17,5,"East Midlands","England",5,"Nottingham"
"29564","Nottingham","E06000018",2020-05-16,4,"East Midlands","England",4,"Nottingham"
"29565","Nottingham","E06000018",2020-05-15,5,"East Midlands","England",5,"Nottingham"
"29566","Nottingham","E06000018",2020-05-14,7,"East Midlands","England",7,"Nottingham"
"29567","Nottingham","E06000018",2020-05-13,13,"East Midlands","England",13,"Nottingham"
"29568","Nottingham","E06000018",2020-05-12,12,"East Midlands","England",12,"Nottingham"
"29569","Nottingham","E06000018",2020-05-11,10,"East Midlands","England",10,"Nottingham"
"29570","Nottingham","E06000018",2020-05-10,2,"East Midlands","England",2,"Nottingham"
"29571","Nottingham","E06000018",2020-05-09,5,"East Midlands","England",5,"Nottingham"
"29572","Nottingham","E06000018",2020-05-08,8,"East Midlands","England",8,"Nottingham"
"29573","Nottingham","E06000018",2020-05-07,6,"East Midlands","England",6,"Nottingham"
"29574","Nottingham","E06000018",2020-05-06,9,"East Midlands","England",9,"Nottingham"
"29575","Nottingham","E06000018",2020-05-05,17,"East Midlands","England",17,"Nottingham"
